tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,name,retweet_count,favorite_count,dog_breed_final,dog_stages,rating_num_new,rating_den_new
795076730285391872,,,2016-11-06 01:33:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bailey. She loves going down slides but is very bad at it. Still / https://t.co/ivPWhspNE,,,,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",Bailey,6288,18139,,,11,10
794926597468000259,,,2016-11-05 15:37:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mack. He's rather h*ckin sleepy. Exceptional ears. / would boop https://t.co/XRPvTPFVH,,,,https://twitter.com/dog_rates/status/794926597468000259/photo/1,Mack,2697,11492,toy_poodle,,12,10
794332329137291264,,,2016-11-04 00:15:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. / so h*ckin floofy https://t.co/SIQbbcAU,,,,https://twitter.com/dog_rates/status/794332329137291264/photo/1,Nimbus,3088,10686,Samoyed,,12,10
794205286408003585,,,2016-11-03 15:51:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. / hero af https://t.co/trSjgYhg,,,,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",Laika,3895,10314,,,14,10
793962221541933056,,,2016-11-02 23:45:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. / would pet firmly https://t.co/xIfrsMNLBR,,,,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",Maximus,5711,18910,Labrador_retriever,,12,10
793845145112371200,,,2016-11-02 16:00:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He was just caught wearing pants. / game-changing af https://t.co/XoaPrG,,,,https://twitter.com/dog_rates/status/793845145112371200/photo/1,Clark,2187,10295,Old_English_sheepdog,,13,10
793601777308463104,,,2016-11-01 23:53:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dobby. I can't stop looking at her feet. / would absolutely snug https://t.co/LhzPWvrTv,,,,https://twitter.com/dog_rates/status/793601777308463104/photo/1,Dobby,1908,8926,miniature_pinscher,,12,10
793500921481273345,,,2016-11-01 17:12:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. / https://t.co/aFMmpvPqN,,,,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",Fiona,2786,11953,golden_retriever,,12,10
793286476301799424,,,2016-11-01 03:00:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moreton. He's the Good Boy Who Lived. / magical as h*ck https://t.co/rLHGxVAF,,,,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",Moreton,10723,27597,Afghan_hound,,13,10
793271401113350145,,,2016-11-01 02:00:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. / inspirational af https://t.co/MgQSdfZGPN,,,,https://twitter.com/dog_rates/status/793271401113350145/photo/1,Dave,2763,9677,Siberian_husky,,12,10
793256262322548741,,,2016-11-01 01:00:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh h*ck look at this spookling right here. Fright level off the charts. / sufficiently spooked https://t.co/BNyIIJMb,,,,https://twitter.com/dog_rates/status/793256262322548741/photo/1,,9714,22350,basset,,12,10
793241302385262592,,,2016-11-01 00:00:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's out here bustin h*ckin ghosts. / dedicated af https://t.co/ApGhwXt,,,,https://twitter.com/dog_rates/status/793241302385262592/photo/1,Tucker,3812,11780,golden_retriever,,13,10
793226087023144960,,,2016-10-31 23:00:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. / https://t.co/hFxxBCWlwj",,,,"https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",Juno,3338,11001,wire-haired_fox_terrier,,11,10
793210959003287553,,,2016-10-31 22:00:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maude. She's the h*ckin happiest wasp you've ever seen. / would pet with caution https://t.co/etLFHBrh,,,,https://twitter.com/dog_rates/status/793210959003287553/photo/1,Maude,3301,9997,French_bulldog,,10,10
793195938047070209,,,2016-10-31 21:00:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. / poor puppo https://t.co/YSiKfirY,,,,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",Lily,6547,17063,Labrador_retriever,,12,10
793180763617361921,,,2016-10-31 20:00:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Newt. He's a strawberry. / https://t.co/VhmlwxAQ,,,,https://twitter.com/dog_rates/status/793180763617361921/photo/1,Newt,2310,7740,Lakeland_terrier,,11,10
793165685325201412,,,2016-10-31 19:00:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. / would happily get dunked on https://t.co/IbzTDJvBo,,,,https://twitter.com/dog_rates/status/793165685325201412/photo/1,Benji,3238,10478,golden_retriever,,12,10
793150605191548928,,,2016-10-31 18:00:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nida. She's a free elf. Waited so long for this day. / https://t.co/lEIzgmkf,,,,https://twitter.com/dog_rates/status/793150605191548928/photo/1,Nida,1984,6909,Italian_greyhound,,11,10
793135492858580992,,,2016-10-31 17:00:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Your favorite squad is looking extra h*ckin spooky today. / for all https://t.co/PrgvOyPtDT,,,,"https://twitter.com/dog_rates/status/793135492858580992/photo/1,https://twitter.com/dog_rates/status/793135492858580992/photo/1",,2893,7214,,,13,10
793120401413079041,,,2016-10-31 16:00:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still / great effort https://t.co/sxMrsOZzb",,,,https://twitter.com/dog_rates/status/793120401413079041/photo/1,Robin,4551,14202,Labrador_retriever,,11,10
792913359805018113,,,2016-10-31 02:17:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is a perfect example of someone who has their priorities in order. / for both owner and Forrest https://t.co/LRyMrUWfq,,,,"https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1",,4715,16063,,,13,10
792883833364439040,,,2016-10-31 00:20:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. / https://t.co/vmFmFtz,,,,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",Bailey,4964,12666,standard_poodle,,12,10
792773781206999040,,,2016-10-30 17:02:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. / would snug https://t.co/RhaPExuxJL,,,,https://twitter.com/dog_rates/status/792773781206999040/photo/1,Monster,1963,8209,Yorkshire_terrier,,12,10
792394556390137856,,,2016-10-29 15:55:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. / would watch her tutorial https://t.co/ofpFNBIl,,,,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",,4998,15128,cocker_spaniel,,12,10
792050063153438720,,,2016-10-28 17:07:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. / https://t.co/SfSYylzu,,,,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",Remus,2088,8029,komondor,,11,10
791774931465953280,,,2016-10-27 22:53:48,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",Vine will be deeply missed. This was by far my favorite one. / https://t.co/roqIxCvEB,,,,https://vine.co/v/ea0OwvPTx9l,,21156,37818,,,14,10
791672322847637504,,,2016-10-27 16:06:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When she says you're a good boy and you know you're a good boy because you're a good boy. / https://t.co/OIUmRHRIh,,,,https://twitter.com/dog_rates/status/791672322847637504/photo/1,,3661,13129,golden_retriever,,13,10
791406955684368384,,,2016-10-26 22:31:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. / would give all the pets https://t.co/ZcwSccctc,,,,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",Levi,4797,14670,Pembroke,,12,10
791312159183634433,,,2016-10-26 16:14:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. / would keep in frocket https://t.co/GGJvxYtxK,,,,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",Mabel,2963,9841,miniature_pinscher,,12,10
790987426131050500,,,2016-10-25 18:44:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Misty. She has a cowboy hat on her nose. / https://t.co/EnomypHIr,,,,https://twitter.com/dog_rates/status/790987426131050500/photo/1,Misty,2483,11089,cocker_spaniel,,12,10
790946055508652032,,,2016-10-25 16:00:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Betty. She's assisting with the dishes. Such a good puppo. / h*ckin helpful af https://t.co/dgvTPZtgI,,,,https://twitter.com/dog_rates/status/790946055508652032/photo/1,Betty,5496,18601,golden_retriever,,12,10
790698755171364864,,,2016-10-24 23:37:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mosby. He appears to be rather h*ckin snuggable af. / keep it up Mosby https://t.co/IiiBqI,,,,https://twitter.com/dog_rates/status/790698755171364864/photo/1,Mosby,2203,9158,Bernese_mountain_dog,,12,10
790581949425475584,,,2016-10-24 15:53:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duke. He sneaks into the fridge sometimes. It's his safe place. / would give little jacket if necessary https://t.co/FdWFDTMH,,,,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",Duke,8183,22473,malinois,,11,10
790337589677002753,,,2016-10-23 23:42:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Maggie. She can hear your cells divide. / can also probably fly https://t.co/ovEhqXryV,,,,https://twitter.com/dog_rates/status/790337589677002753/photo/1,Maggie,2167,8740,Pembroke,,12,10
790277117346975746,,,2016-10-23 19:42:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bruce. He never backs down from a challenge. / you got this Bruce https://t.co/aIumZHIq,,,,https://twitter.com/dog_rates/status/790277117346975746/photo/1,Bruce,3732,14081,Labrador_retriever,,11,10
789986466051088384,,,2016-10-23 00:27:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. / https://t.co/LnRFPv,,,,https://twitter.com/dog_rates/status/789986466051088384/photo/1,Happy,2704,10369,golden_retriever,,12,10
789903600034189313,,,2016-10-22 18:57:48,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Ralphy. His dreams were just shattered. Poor pupper. / it'll be ok Ralphy https://t.co/PkSNrTH,,,,https://vine.co/v/5wPT1aBxPQZ,Ralphy,4858,11673,,,13,10
789628658055020548,,,2016-10-22 00:45:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eli. He can fly. / magical af https://t.co/huPSJJFDI,,,,https://twitter.com/dog_rates/status/789628658055020548/photo/1,Eli,2080,8448,chow,,13,10
789599242079838210,,,2016-10-21 22:48:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brownie. She's wearing a Halloween themed onesie. / festive af https://t.co/RmeWXFOx,,,,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",Brownie,2279,7620,Chesapeake_Bay_retriever,,12,10
789530877013393408,,,2016-10-21 18:16:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rizzy. She smiles a lot. / contagious af https://t.co/TUsZogVIq,,,,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",Rizzy,3942,13188,schipperke,,12,10
789314372632018944,,,2016-10-21 03:56:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN /
https://t.co/GmsAjWM",,,,https://twitter.com/sebscat/status/788818328538099712,,2666,9615,,,13,10
789268448748703744,,,2016-10-21 00:53:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stella. She's happier than I will ever be. / would trade lives with https://t.co/JSsbfDtTS,,,,https://twitter.com/dog_rates/status/789268448748703744/photo/1,Stella,3014,10196,malamute,,10,10
789137962068021249,,,2016-10-20 16:15:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. / would pay to pet https://t.co/jwxxtNzoN,,,,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",Bo,3244,10875,Chihuahua,,12,10
788908386943430656,,,2016-10-20 01:03:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. / relatable af https://t.co/BXhtDm",,,,https://twitter.com/dog_rates/status/788908386943430656/photo/1,Lucy,14409,30653,golden_retriever,,11,10
788765914992902144,,,2016-10-19 15:37:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Butter. She can have whatever she wants forever. / would hug softly https://t.co/xgXRSabq,,,,https://twitter.com/dog_rates/status/788765914992902144/photo/1,Butter,12014,30658,cocker_spaniel,,12,10
788412144018661376,,,2016-10-18 16:11:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dexter. He breaks hearts for a living. / h*ckin handsome af https://t.co/DhSsCWS,,,,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",Dexter,5990,16060,golden_retriever,,11,10
788178268662984705,,,2016-10-18 00:41:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Atlas is back and this time he's got doggles. Still / solarly conscious af https://t.co/sMgFWDySc,,,,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1",,2488,8100,Samoyed,,13,10
788150585577050112,,,2016-10-17 22:51:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leo. He's a golden chow. Rather h*ckin rare. / would give extra pats https://t.co/xosHjFzVXc,,,,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",Leo,1510,6865,chow,,13,10
788039637453406209,,,2016-10-17 15:31:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Did... did they pick out that license plate? / for both https://t.co/lRmUUOxgbQ,,,,"https://twitter.com/dog_rates/status/788039637453406209/photo/1,https://twitter.com/dog_rates/status/788039637453406209/photo/1",,1535,6867,,,12,10
787810552592695296,,,2016-10-17 00:20:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Frank. He wears sunglasses and walks himself. / I'll never be this cool or independent https://t.co/pNNjBtHWPc,,,,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",Frank,3540,9717,pug,,11,10
787717603741622272,,,2016-10-16 18:11:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from  miles away. / would follow anywhere https://t.co/iZbWkUp,,,,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",Tonks,3240,11416,German_shepherd,,13,10
787397959788929025,,,2016-10-15 21:01:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moose. He's rather h*ckin dangerous (you can tell by the collar). / would still attempt to snug https://t.co/lHVHGdDzb,,,,https://twitter.com/dog_rates/status/787397959788929025/photo/1,Moose,3300,12120,Chihuahua,,11,10
787322443945877504,,,2016-10-15 16:01:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still / https://t.co/lsrRSiVp,,,,https://twitter.com/dog_rates/status/787322443945877504/photo/1,Lincoln,2032,8726,golden_retriever,,10,10
786963064373534720,,,2016-10-14 16:13:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. / would hire https://t.co/ibjgxaAj,,,,https://twitter.com/dog_rates/status/786963064373534720/photo/1,Rory,9327,29725,golden_retriever,,12,10
786709082849828864,,,2016-10-13 23:23:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af ./ https://t.co/yBOwuqaPS",,,,https://twitter.com/dog_rates/status/786709082849828864/photo/1,Logan,7069,20296,Pomeranian,,75,10
786664955043049472,,,2016-10-13 20:28:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Honestly Kathleen I just want more Ken Bone"" / https://t.co/HmlEvAMPr",,,,https://twitter.com/dog_rates/status/786664955043049472/photo/1,,2996,11957,Leonberg,,12,10
786595970293370880,,,2016-10-13 15:54:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dale. He's a real spookster. Did me quite the frighten. / not too spooky to pet tho https://t.co/LBWDDoBX,,,,https://twitter.com/dog_rates/status/786595970293370880/photo/1,Dale,3601,10497,Pembroke,,11,10
786363235746385920,,,2016-10-13 00:29:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rizzo. He has many talents. A true renaissance doggo. / entertaining af https://t.co/TVXpEJBWn,,,,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",Rizzo,4072,12189,golden_retriever,doggo,13,10
786286427768250368,,,2016-10-12 19:24:27,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Arnie. He's afraid of his own bark. / would comfort https://t.co/ObTtSxXit,,,,https://vine.co/v/5XH0WqHwiFp,Arnie,3352,8930,,,12,10
786233965241827333,,,2016-10-12 15:55:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still / would pet with caution https://t.co/cWkLFh,,,,https://twitter.com/dog_rates/status/786233965241827333/photo/1,Mattie,5571,17178,Labrador_retriever,,11,10
786051337297522688,7.727430194476073e+17,7.305050141505823e+17,2016-10-12 03:50:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",/ for breakdancing puppo @shibbnbot,,,,,,179,1614,,,13,10
785927819176054784,,,2016-10-11 19:39:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She's strives to be the best potato she can be. / would boop https://t.co/lntsjFcY,,,,https://twitter.com/dog_rates/status/785927819176054784/photo/1,Lucy,3652,12696,toy_poodle,,12,10
785872687017132033,,,2016-10-11 16:00:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. / would rub my face against his https://t.co/jkLGbwV,,,,https://twitter.com/dog_rates/status/785872687017132033/video/1,Rusty,2130,7489,Great_Pyrenees,,12,10
785639753186217984,,,2016-10-11 00:34:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still / would pet cautiously https://t.co/fwmLZTPHd,,,,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",Pinot,2561,8735,,doggo,10,10
785533386513321988,,,2016-10-10 17:32:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dallas. Her tongue is ridiculous. / h*ckin proud af https://t.co/hjhlHEyG,,,,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",Dallas,2334,10183,miniature_pinscher,,11,10
785515384317313025,,,2016-10-10 16:20:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Today, /, should be National Dog Rates Day",,,,,,1477,6800,,,10,10
785264754247995392,,,2016-10-09 23:44:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Doc. He requested to be carried around like that. / anything for Doc https://t.co/mWYACmqnx,,,,https://twitter.com/dog_rates/status/785264754247995392/photo/1,Doc,1911,8128,chow,,12,10
785170936622350336,,,2016-10-09 17:31:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. / https://t.co/cubFgFqQ,,,,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",Hero,5639,13491,Eskimo_dog,,11,10
784826020293709826,,,2016-10-08 18:41:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rusty. He's going D for sure. Insane vertical. / would draft https://t.co/AsykOwMrXQ,,,,https://twitter.com/dog_rates/status/784826020293709826/photo/1,Rusty,3712,11310,chow,,13,10
784517518371221505,,,2016-10-07 22:15:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Frankie. He has yet to learn how to control his tongue. / maybe one day https://t.co/pfgYedB,,,,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",Frankie,2970,10039,malamute,,11,10
784431430411685888,,,2016-10-07 16:33:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stormy. He's curly af. Already pupared for Coachella next year. / https://t.co/PHAvtqqpt,,,,https://twitter.com/dog_rates/status/784431430411685888/photo/1,Stormy,1491,6329,miniature_poodle,,12,10
784183165795655680,,,2016-10-07 00:06:50,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Reginald. He's one magical puppo. Aerodynamic af. / would catch https://t.co/tcEeRbcXJ,,,,https://vine.co/v/5ghHLBMMdlV,Reginald,9374,22513,,,12,10
784057939640352768,,,2016-10-06 15:49:14,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Balto. He's very content. Legendary tongue slippage. / would pet forever https://t.co/TJrGwsC,,,,https://vine.co/v/5gKxeUpuKEr,Balto,12953,33505,,,12,10
783839966405230592,,,2016-10-06 01:23:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. / https://t.co/TCQcsZCZ,,,,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",Riley,12643,33689,,,13,10
